t,x,y,z,vx,vy,vz,qw,qx,qy,qz,wbx,wby,wbz,Fx,Fy,Fz,Tx,Ty,Tz
4.76666667,4.96119414,5.00050502,5.00318885,-6.00725023e-06,-0.000250498839,0.000319980165,0.988720096,-0.000401268441,0.149734123,-0.00347888489,-0.00120980732,0.00121864339,-0.00202379194,3.65294692e-05,-3.68808853e-05,1.70156314,-0.000300442425,-0.000467995131,8.61890976e-05
4.78333333,4.96119405,5.00050084,5.00319415,-5.42586567e-06,-0.000251085816,0.000317865362,0.988718606,-0.000414135311,0.149743577,-0.00349400098,-0.00125901913,0.0011438131,-0.00202482938,0.000193174286,0.000215923702,1.70243123,-0.000324918915,-0.000306405811,-0.00025270712
4.8,4.96119401,5.00049671,5.00319964,-2.35140143e-06,-0.000247649284,0.000329566555,0.988717175,-0.000427376647,0.149752627,-0.00350951314,-0.00129615899,0.00109477245,-0.00207854681,0.000136278406,0.000104729958,1.70143399,-0.0002062165,-0.000177318189,0.00029099135
4.81666667,4.961194,5.00049261,5.00320506,-1.82463237e-07,-0.000245982455,0.000325396154,0.988715779,-0.000440945371,0.149761444,-0.00352468478,-0.0013410213,0.00106624071,-0.00204402457,0.000244671632,-0.00055297055,1.70171069,-0.000137330071,-0.000118063311,0.000228902233
4.83333333,4.96119407,5.00048837,5.00321049,3.71160673e-06,-0.000254783255,0.000325629654,0.988714408,-0.000454739093,0.149770106,-0.00353958359,-0.00137255229,0.00104723114,-0.00201569718,7.32190939e-05,0.000455680593,1.70108004,8.46451756e-05,-5.99607238e-05,0.000306614447
4.85,4.96119415,5.00048424,5.00321575,4.8769248e-06,-0.000247530873,0.000315825983,0.988713049,-0.000468482442,0.149778689,-0.00355406356,-0.00137406941,0.00103768518,-0.00196509588,0.000669271692,0.000224846001,1.70075962,9.15037254e-05,-0.000424253942,-0.000297021959
4.86666667,4.96119441,5.00048017,5.00322077,1.55287146e-05,-0.000243952337,0.000300922658,0.988711773,-0.000482044796,0.149786716,-0.0035689151,-0.00134567506,0.000970359228,-0.0020059247,0.000477576051,-0.000749577334,1.70210638,-4.39815467e-05,-0.000200623107,-3.54564803e-05
4.88333333,4.96119479,5.00047591,5.00322589,2.31295735e-05,-0.000255882231,0.000307453775,0.988710536,-0.000495656831,0.149794479,-0.003583822,-0.0013504593,0.00093839292,-0.00201338419,0.000510850035,-0.000472840623,1.70196237,-2.16682491e-05,-0.000133686532,-0.000153490447
4.9,4.96119531,5.00047152,5.00323109,3.12600044e-05,-0.000263407724,0.000311692804,0.988709325,-0.00050926615,0.149802068,-0.00359893457,-0.00134636324,0.000917142849,-0.00203773618,0.000971986719,-0.000519090954,1.70238642,-0.000120945935,-0.000152479916,-0.000118028151
4.91666667,4.96119609,5.00046699,5.00323646,4.67296535e-05,-0.000271669313,0.000322680778,0.988708142,-0.000523009889,0.149809455,-0.00361422603,-0.00135900717,0.000892780678,-0.0020613782,0.000516321611,0.000569057532,1.70263702,-0.000270372358,-8.21720221e-05,0.000204648369
4.93333333,4.96119701,5.00046261,5.00324209,5.49471671e-05,-0.000262612481,0.000337657278,0.988706977,-0.000537148439,0.149816734,-0.00362930292,-0.00140965865,0.000879333195,-0.00204301625,0.000712558963,0.000604358381,1.70056783,0.000149983195,-0.000133180186,-5.82559816e-06
4.95,4.96119811,5.0004584,5.00324742,6.62878953e-05,-0.000252993818,0.000319701497,0.988705837,-0.000551088515,0.149823839,-0.00364435774,-0.00138643007,0.000858306943,-0.00203682953,0.000641080875,0.000110504361,1.70202956,-0.000126229173,-6.3103489e-05,-3.36211445e-05
4.96666667,4.96119939,5.00045421,5.00325284,7.64910143e-05,-0.000251235087,0.000325010011,0.988704709,-0.000565187131,0.14983086,-0.00365948177,-0.00140395829,0.000848134199,-0.00204789225,-3.01107883e-05,0.000158038868,1.70175454,-3.14194937e-05,-0.000109790913,-7.89434871e-05
4.98333333,4.96120065,5.00045007,5.00325827,7.60117862e-05,-0.00024871982,0.000325941326,0.988703602,-0.000579310727,0.149837737,-0.00367471565,-0.00140488236,0.000830653393,-0.00206137432,0.000628132463,0.000500425689,1.70159026,-5.03175477e-05,-0.000251856234,6.08033353e-05
5,4.96120209,5.00044605,5.00326367,8.60088248e-05,-0.000240755298,0.000324258116,0.988702545,-0.000593511161,0.149844283,-0.00368987998,-0.00141509981,0.000790491794,-0.00205450629,0.00053951032,0.000592516388,1.70168477,-2.83759051e-05,-6.27446001e-05,4.49804198e-05
5.01666667,4.96120366,5.0004422,5.00326908,9.45953983e-05,-0.000231325107,0.000324078997,0.988701501,-0.000607757436,0.149850747,-0.00370499102,-0.00142145957,0.000780457493,-0.00204900777,0.000228663649,5.78024318e-06,1.70180604,3.51330512e-05,-0.000280371896,1.36021895e-05
5.03333333,4.9612053,5.00043834,5.00327451,9.82346933e-05,-0.000231233111,0.000325829956,0.988700511,-0.000621958966,0.149856843,-0.00372007747,-0.00141642567,0.00073587112,-0.00204528731,0.000315549877,-0.00010084406,1.70169685,-1.83759241e-05,7.16871813e-05,5.14607452e-05
5.05,4.96120702,5.00043446,5.00327994,0.000103256826,-0.000232838094,0.000325843127,0.988699507,-0.000636195174,0.149863033,-0.00373510002,-0.00142173186,0.000747239991,-0.00203833029,0.000812308064,0.000177490521,1.70097814,-0.000213818935,-0.000289986531,-0.000214416876
5.06666667,4.96120896,5.00043063,5.00328518,0.00011618511,-0.000230013245,0.000314417625,0.988698559,-0.000650667708,0.149868842,-0.00375044648,-0.00144377045,0.000700924809,-0.002081014,-0.0001147609,0.000291319998,1.70307795,-9.96793154e-05,-0.000454260879,0.00025945262
5.08333333,4.96121086,5.00042687,5.00329078,0.000114358633,-0.000225376743,0.000336411774,0.988697702,-0.000665320264,0.149874055,-0.00376547293,-0.00147060857,0.000628414932,-0.00204628907,0.00051754413,0.000526675887,1.70121721,-0.000276279448,-0.000115665542,-0.000225154361
5.1,4.96121291,5.00042326,5.00329626,0.000122595604,-0.000216994436,0.000328791321,0.988696866,-0.000680289772,0.149879114,-0.00378084964,-0.00150184272,0.000609775685,-0.00209354861,-0.000162573583,0.000140900759,1.70101217,-0.00011448915,4.65404872e-06,0.000144614564
5.11666667,4.96121491,5.00041968,5.00330156,0.000120008165,-0.000214751931,0.000317907472,0.98869603,-0.00069543818,0.149884179,-0.00379605947,-0.00152607192,0.000610326819,-0.00207696682,-0.000243745682,-0.000146922483,1.70129026,0.000244451409,-0.000375210441,0.000155807054
5.13333333,4.96121684,5.00041606,5.00330675,0.000116128832,-0.000217090275,0.000311449563,0.988695268,-0.000710295122,0.149888753,-0.00381101673,-0.00149580408,0.00055083361,-0.00204176665,0.000106609929,-0.00065436228,1.70081411,-0.000117226574,-0.000436419396,8.02043123e-05
5.15,4.96121881,5.00041227,5.00331171,0.000117825582,-0.000227504774,0.000297413448,0.988694593,-0.000725319521,0.149892754,-0.00382589254,-0.00151686749,0.000481208256,-0.0020351234,0.00029344261,-0.000309229525,1.7020813,5.75248868e-05,0.000128504781,-0.000169066627
5.16666667,4.96122085,5.00040839,5.00331677,0.000122495866,-0.000232426315,0.00030354537,0.988693892,-0.000740235529,0.149896924,-0.00384097849,-0.00150030774,0.000501796533,-0.0020581025,0.000326101202,-0.000409374036,1.70187128,-1.79400176e-05,-0.000155048333,-9.76131768e-05
5.18333333,4.96122298,5.00040441,5.00332187,0.000127685928,-0.000238941705,0.000306334707,0.98869322,-0.000755154865,0.14990089,-0.00385619615,-0.00149823696,0.000477140156,-0.00207379399,0.00109560162,0.000534144653,1.70133499,-0.000441870021,-7.73855304e-05,-0.00031885834
5.2,4.96122539,5.00040057,5.00332688,0.000145122969,-0.000230440529,0.000300588744,0.988692561,-0.000770589834,0.149904753,-0.00387191986,-0.0015502615,0.000464438368,-0.00214311115,0.000293891676,-0.000675580747,1.70104163,-0.000201699796,-0.000318060492,0.000373654517
5.21666667,4.96122789,5.00039655,5.00333172,0.000149800401,-0.00024119273,0.000290173832,0.988691966,-0.000786361947,0.149908197,-0.00388719401,-0.00159814746,0.000413421035,-0.00209584904,0.000587696831,0.000150190746,1.70106557,-3.77839552e-05,-0.000699465493,0.000364838703
5.23333333,4.96123054,5.00039257,5.00333639,0.000159153886,-0.00023880237,0.000280139924,0.988691512,-0.000802252536,0.149910723,-0.003901998,-0.00162022046,0.00030189838,-0.00204221895,0.000229777938,-1.12034625e-05,1.70075831,-2.43237259e-05,-0.000426457241,-2.41371527e-05
5.25,4.96123326,5.00038859,5.00334081,0.000162810916,-0.000238980679,0.000265215859,0.988691142,-0.000818168015,0.14991269,-0.00391683893,-0.00162223884,0.000234009406,-0.00204706367,7.35903843e-05,0.000638958066,1.70089547,0.000230134515,-0.000354466202,-1.70483163e-05
5.26666667,4.96123599,5.00038477,5.00334502,0.000163982143,-0.000228811345,0.000252474671,0.988690842,-0.000833776489,0.149914194,-0.00393165683,-0.00158600413,0.000177878436,-0.00203882229,0.000635189361,0.000645388903,1.70195558,0.000183125985,-0.000100401755,-0.000284558885
5.28333333,4.96123889,5.00038113,5.00334929,0.000174091496,-0.000218539662,0.000256605691,0.988690561,-0.000849087728,0.149915567,-0.00394681158,-0.00154461639,0.000162246873,-0.00207344303,-0.000275242185,0.000771538799,1.70223567,-0.000170962,0.000140049058,-0.000152127486
5.3,4.96124172,5.00037769,5.00335371,0.00016971088,-0.000206260241,0.000265194523,0.98869025,-0.000864593633,0.149917123,-0.00396219964,-0.00156360437,0.000184399524,-0.00210462164,0.000256709916,0.000787811158,1.70206835,7.92085747e-05,-0.000359516225,-1.98296643e-05
5.31666667,4.96124462,5.00037447,5.00335823,0.000173796545,-0.000193721837,0.000271120381,0.98869001,-0.00087998984,0.149918207,-0.00397759836,-0.00155016632,0.000127287267,-0.00210392843,0.000103656756,0.000107825294,1.70223414,-0.000274944587,-0.000417214792,-2.62459047e-05
5.33333333,4.96124754,5.00037126,5.00336289,0.000175446294,-0.000192005744,0.000279684883,0.988689852,-0.000895739159,0.149918743,-0.00399308666,-0.00159017867,6.05672986e-05,-0.00212092657,0.000385106969,0.000327291949,1.70172825,4.11695702e-05,-0.000484203318,6.257333e-05
5.35,4.96125057,5.00036815,5.00336756,0.000181575462,-0.000186796731,0.000280197884,0.98868979,-0.000911444371,0.149918645,-0.00400848529,-0.00158624409,-1.64730582e-05,-0.00210951716,0.000633635986,0.000522681535,1.70146709,3.8073046e-05,-0.000501477493,-9.48946747e-07
5.36666667,4.96125376,5.00036518,5.00337217,0.000191660092,-0.000178477996,0.000276554405,0.988689828,-0.000927096802,0.149917889,-0.0040238782,-0.00157975795,-9.62361553e-05,-0.00210791295,0.000479657732,0.000600589012,1.70166952,8.21998794e-05,-0.000413921453,-8.08979848e-05
5.38333333,4.96125708,5.00036236,5.00337678,0.000199294082,-0.000168919325,0.000276132611,0.988689947,-0.00094262315,0.14991659,-0.00403936135,-0.00156290472,-0.000161971959,-0.00211637244,-0.00023741133,0.000259414681,1.70203878,-3.75770807e-05,-0.000510749354,-1.43957931e-05
5.4,4.96126034,5.00035962,5.00338147,0.000195515563,-0.000164790612,0.000281587826,0.988690167,-0.000958193174,0.149914622,-0.00405487149,-0.00156726485,-0.00024329648,-0.00212038661,0.000538643222,0.00047977428,1.70143417,-0.000146349719,-0.000486044162,0.00013283685
5.41666667,4.96126374,5.000357,5.00338609,0.000204088336,-0.000157154767,0.000277420379,0.988690484,-0.000973978903,0.149912015,-0.00407023715,-0.00159513396,-0.000320895952,-0.00210715272,0.00031564014,0.00101376336,1.70072721,0.000182246945,-0.000237958027,0.000131202281
5.43333333,4.96126723,5.00035465,5.00339046,0.000209111905,-0.000141020222,0.000262001224,0.988690848,-0.000989550454,0.149909097,-0.00408539484,-0.00157330707,-0.000358607542,-0.00207863814,0.000853317401,0.000248304697,1.70183363,0.000261504755,-0.000547722062,-4.65308761e-05
5.45,4.96127094,5.00035236,5.00339486,0.000222692873,-0.00013706833,0.000264191412,0.988691321,-0.00100476688,0.149905462,-0.00410056227,-0.00153063405,-0.000445429701,-0.00207343711,0.000181428591,0.000239908451,1.70280084,0.000232046372,-0.000192000302,-0.000139524055
5.46666667,4.9612747,5.00035014,5.00339956,0.000225580399,-0.000133250068,0.000281775169,0.988691831,-0.00101965023,0.149901576,-0.00411586677,-0.00148852469,-0.000475626662,-0.00208372064,0.000511478567,0.000254579028,1.70242977,-0.000128979996,-0.000225525522,1.13498326e-05
5.48333333,4.9612786,5.00034799,5.00340445,0.000233720833,-0.000129198317,0.000293453217,0.988692386,-0.00103470375,0.149897394,-0.00413118234,-0.00150836158,-0.000511685537,-0.0020881084,0.000232163743,0.000470012888,1.70171196,4.6185062e-05,-0.000382083004,0.000112025818
5.5,4.96128255,5.00034596,5.00340935,0.000237415834,-0.00012171783,0.000293706852,0.988693017,-0.00104971687,0.149892712,-0.00414634235,-0.00150611054,-0.000572494525,-0.00206895049,0.000256787869,-0.000211672029,1.70199032,-3.66219372e-05,-0.000309406819,-8.68251707e-06
5.51666667,4.96128658,5.00034387,5.00341432,0.00024150274,-0.000125086695,0.000298390823,0.988693708,-0.0010647746,0.149887623,-0.00416152145,-0.00151084819,-0.000621777716,-0.00207203888,0.000191407847,0.000356153219,1.70251168,0.000288783086,-0.000231161033,0.000219587438
5.53333333,4.96129065,5.00034188,5.00341951,0.00024454909,-0.00011941834,0.000311372429,0.988694447,-0.00107949601,0.149882232,-0.00417635553,-0.0014769971,-0.000658320419,-0.00202506974,0.000361720483,0.000239479975,1.70160498,9.81687828e-05,-0.000366788564,-0.000208137361
5.55,4.96129482,5.00033996,5.00342467,0.00025030605,-0.000115606898,0.000309923511,0.988695257,-0.0010940453,0.149876361,-0.00419144354,-0.00145175714,-0.000716458306,-0.00205212822,0.000370670575,-3.99217625e-05,1.7020621,0.000101556233,-0.000252249538,7.15844929e-05
5.56666667,4.96129909,5.00033802,5.00342994,0.000256205456,-0.000116242273,0.000315749826,0.988696117,-0.00110847424,0.14987016,-0.00420641786,-0.00143935115,-0.00075651386,-0.00203649314,0.000615222862,0.000167488276,1.70168907,9.15130133e-05,-0.000297315959,8.65936704e-05
5.58333333,4.96130353,5.00033613,5.0034352,0.000265997032,-0.000113576614,0.000315639173,0.988697037,-0.00112279873,0.149863569,-0.00422126088,-0.00142911603,-0.000803762652,-0.0020190581,0.000413811248,0.000260569918,1.70120027,0.000224015455,-0.000377842198,3.43529301e-07
5.6,4.96130807,5.0003343,5.00344033,0.000272583042,-0.000109429515,0.000307749048,0.988698032,-0.00113682742,0.149856484,-0.00423605948,-0.00139455961,-0.000863610399,-0.00200849754,0.000796563882,-3.20086613e-05,1.70136339,0.000197557762,-0.000240186929,-0.000105395644
5.61666667,4.96131283,5.00033247,5.00344537,0.00028526075,-0.000109938949,0.000302455032,0.988699073,-0.00115057476,0.149849085,-0.00425095738,-0.00135922694,-0.000901524202,-0.00201523828,0.000557487228,-0.00012409293,1.70219996,3.11557664e-05,-0.00010997074,-9.15913679e-05
5.63333333,4.96131773,5.0003306,5.00345054,0.000294133435,-0.000111913949,0.000310475511,0.988700136,-0.00116426242,0.149841542,-0.00426596936,-0.0013500188,-0.000918934202,-0.00202770899,0.000394079966,0.000627778692,1.70180043,0.000147481303,-0.000265129525,-0.000176785258
5.65,4.96132273,5.00032891,5.00345574,0.000300405413,-0.000101922541,0.000312137191,0.98870125,-0.00117772005,0.149833652,-0.00428118426,-0.00131889423,-0.000960838668,-0.00204766988,0.000578220622,0.000765017632,1.70272634,0.00020395085,-0.000363860299,-9.22961596e-05
5.66666667,4.96132789,5.00032741,5.00346122,0.00030960808,-8.97469069e-05,0.00032853527,0.988702435,-0.00119088983,0.149825287,-0.00429648022,-0.00128303036,-0.00101843016,-0.00205214268,-0.000114416448,0.000635891331,1.70182932,0.000245753004,-0.00037740408,7.4536843e-05
5.68333333,4.96133302,5.00032608,5.00346673,0.000307787085,-7.96263821e-05,0.000330656768,0.988703696,-0.00120375001,0.149816428,-0.0043116302,-0.00124865768,-0.00107821836,-0.00202928835,7.59591757e-05,0.000682205286,1.70271861,6.63036355e-05,-0.000337917279,0.000118886381
5.7,4.96133817,5.00032494,5.00347251,0.000308996013,-6.87687477e-05,0.000346931778,0.988705025,-0.00121654494,0.149807126,-0.00432661165,-0.00124370651,-0.00113198073,-0.00200814868,3.76962342e-05,0.000880029563,1.70074972,0.000231860183,-0.000141072488,1.36308059e-05
5.71666667,4.96134333,5.00032402,5.00347804,0.000309595967,-5.47626422e-05,0.000331870858,0.988706381,-0.00122903773,0.14979764,-0.00434152938,-0.00120890486,-0.00115413798,-0.00199516977,-0.000371226363,0.0010575389,1.70188074,-1.55364834e-05,1.10190824e-05,2.00454838e-05
5.73333333,4.9613484,5.00032339,5.00348362,0.000303687716,-3.79313878e-05,0.000334810699,0.988707735,-0.00124155493,0.149788168,-0.00435642389,-0.00121222718,-0.00115241653,-0.00199285311,2.49536469e-05,0.000552793375,1.70146865,3.97091961e-05,3.8677599e-05,7.75042819e-05
5.75,4.96135346,5.00032291,5.00348914,0.000304084866,-2.9133408e-05,0.000331191914,0.988709081,-0.00125403569,0.149778747,-0.00437120881,-0.00120989989,-0.00114625534,-0.00197919241,-0.000130738113,0.000641907288,1.70165341,0.000206817504,-0.000212389203,-7.87283681e-05
5.76666667,4.9613585,5.00032259,5.00349465,0.000302004104,-1.89171363e-05,0.000330513723,0.988710469,-0.00126622837,0.149769049,-0.00438605624,-0.00117444615,-0.00117973711,-0.00198145048,0.000365726664,-0.00041918479,1.70184272,5.71248103e-05,-0.000188476746,0.000145389692
5.78333333,4.96136363,5.00032216,5.0035002,0.000307824825,-2.55886694e-05,0.000332848568,0.988711895,-0.00127837392,0.149759104,-0.00440070198,-0.00117234378,-0.0012097458,-0.00195669217,-0.000155012692,6.41567585e-05,1.70162355,-0.000171995182,-6.07325884e-05,7.01318263e-05
5.8,4.96136872,5.00032176,5.00350573,0.000305357721,-2.45675829e-05,0.000331695216,0.988713332,-0.00129075859,0.149749078,-0.00441529003,-0.00120170623,-0.00121968194,-0.00195414948,0.000126860902,0.000683587771,1.70119909,-2.45943262e-05,-0.000658208285,-4.50719007e-06
5.81666667,4.96137384,5.00032153,5.00351112,0.000307376775,-1.36879456e-05,0.000323786327,0.9887149,-0.00130317076,0.149738188,-0.00442988999,-0.0012042773,-0.00132446449,-0.00195612264,-0.000802268338,0.000106489954,1.70153434,0.000219970344,-0.000136501977,0.000141275458
5.83333333,4.96137875,5.00032133,5.00351648,0.000294608278,-1.19931053e-05,0.000321213086,0.988716495,-0.00131532173,0.149727121,-0.00444426124,-0.00117729783,-0.00134598328,-0.00192430691,-1.84767455e-05,-0.000117791075,1.70104658,0.000206450687,-0.000205702474,-0.000280589192
5.85,4.96138366,5.0003211,5.00352166,0.000294314211,-1.38678085e-05,0.000310876876,0.98871813,-0.00132714505,0.149715785,-0.0044589598,-0.00113239273,-0.00137826904,-0.0019572745,0.000285623739,-0.000143830735,1.70202384,0.000333139026,-0.000260513362,0.000236651617
5.86666667,4.96138864,5.00032083,5.00352693,0.000298860054,-1.61569458e-05,0.00031609421,0.988719817,-0.00133857696,0.14970411,-0.00447328233,-0.00109251914,-0.00141943194,-0.00190565469,-9.52970442e-07,0.000423852552,1.70212394,0.000259864039,0.000203368697,-0.000104470721
5.88333333,4.96139362,5.00032067,5.00353231,0.000298844887,-9.41112288e-06,0.000322904778,0.988721464,-0.00134964857,0.149692703,-0.0044876899,-0.00104839332,-0.00138665067,-0.00190925014,-0.000200775701,0.000655919259,1.70079993,5.46827907e-05,-0.000330243423,1.88292624e-05
5.9,4.96139854,5.00032069,5.00353745,0.000295649443,1.02815636e-06,0.000308643068,0.988723176,-0.00136065024,0.149680862,-0.00450206251,-0.00104048004,-0.00143914654,-0.00190388106,0.00043358207,0.000110054658,1.70186738,0.000381946146,3.37796445e-05,-8.47047799e-05
5.91666667,4.96140359,5.00032073,5.00354264,0.000302550116,2.77973064e-06,0.000311370413,0.988724882,-0.00137113443,0.149669069,-0.00451647031,-0.000978477726,-0.00143319972,-0.00189875759,0.000318258424,-0.000559454193,1.70194206,8.62037231e-05,-9.84416458e-05,0.000256020106
5.93333333,4.96140871,5.00032063,5.0035479,0.000307615356,-6.12425939e-06,0.00031528618,0.988726607,-0.00138155582,0.149657146,-0.00453052545,-0.000977285909,-0.00144891517,-0.00185579699,-0.000243924295,-0.000173439817,1.70241537,-0.000373218661,-0.000248114971,-0.000134954464
5.95,4.96141378,5.00032048,5.00355334,0.00030373318,-8.8846398e-06,0.000326734995,0.988728381,-0.00139243834,0.149644896,-0.00454483209,-0.00102729605,-0.00148882191,-0.00189394725,-0.000469375119,0.000286117029,1.70083852,0.000195463531,-0.000296682589,-0.000189263707
5.96666667,4.96141871,5.00032041,5.00355856,0.000296262843,-4.33094585e-06,0.000313087508,0.988730211,-0.00140302519,0.149632259,-0.00455934867,-0.000988224311,-0.00153564774,-0.00191358003,0.000101440608,-0.000166938302,1.70227507,0.00037946936,-0.000167254306,0.000171741753
5.98333333,4.96142368,5.00032029,5.00356393,0.000297877321,-6.98785144e-06,0.000322303353,0.988732077,-0.0014131475,0.149619404,-0.00457356504,-0.000938373088,-0.00156185985,-0.00186963712,-0.000480419766,0.0010099566,1.7009251,0.000573356848,-0.000171260754,-0.000109716496
6,4.96142852,5.00032045,5.0035691,0.000290231203,9.08610711e-06,0.000310033697,0.988733976,-0.00142249513,0.149606327,-0.00458781183,-0.000845785662,-0.0015882562,-0.00185935622,4.03165966e-05,0.000384816676,1.70200164,-8.64248572e-05,-0.000321756069,-6.9066989e-05
6.01666667,4.96143336,5.0003207,5.00357435,0.000290872861,1.52106547e-05,0.000314897831,0.988735938,-0.00143194042,0.149592829,-0.00460216694,-0.000855186068,-0.00163953583,-0.00187399969,4.01016873e-05,-0.000604547528,1.70191906,0.000350673273,-0.000119169123,9.85937981e-05
6.03333333,4.96143822,5.00032079,5.00357966,0.000291511099,5.58898199e-06,0.000318447536,0.988737924,-0.0014409447,0.149579176,-0.00461632341,-0.000806335851,-0.00165808333,-0.00184252733,0.000303659445,0.000225744262,1.70175706,0.000246510758,-0.000140907004,0.000111273691
6.05,4.96144316,5.00032095,5.00358498,0.000296343989,9.18181351e-06,0.000319419069,0.98873994,-0.00144964692,0.14956534,-0.00463028533,-0.000773883461,-0.00168024201,-0.00181403771,-3.04125845e-05,0.000156870867,1.70099758,0.000304505266,-0.000179842627,-0.000100393924
6.06666667,4.96144809,5.00032114,5.00359012,0.000295859958,1.16784909e-05,0.000308303067,0.98874199,-0.00145792881,0.14955127,-0.00464431883,-0.000722590234,-0.00170837284,-0.00181500905,0.000436188047,0.000345010711,1.70156914,0.000220550574,-9.1526104e-06,-0.00015235886
6.08333333,4.96145314,5.00032143,5.00359522,0.000302802107,1.71695069e-05,0.000306283624,0.988744041,-0.00146589119,0.149537189,-0.00465850841,-0.000681875304,-0.00170941879,-0.00182779383,0.00031171262,0.000838705192,1.70212793,9.19922462e-05,-0.000343394497,-3.43707599e-05
6.1,4.96145827,5.00032194,5.00360044,0.000307763167,3.05179146e-05,0.000313157718,0.98874616,-0.00147372401,0.149522659,-0.00467272547,-0.000665744745,-0.00176391718,-0.00182877205,0.000688338318,0.000553200379,1.70216934,0.000343252978,-2.32839207e-05,-7.87899369e-05
6.11666667,4.96146358,5.00032259,5.00360579,0.000318718412,3.93223721e-05,0.000320690808,0.988748283,-0.00148109092,0.1495081,-0.00468697784,-0.000609815997,-0.00176708797,-0.00182460285,0.000137919982,0.000849711985,1.70299653,3.49300066e-05,-0.000346746361,-0.00012648096
6.13333333,4.96146893,5.00032347,5.00361148,0.000320913476,5.28459584e-05,0.000341389094,0.988750473,-0.0014883848,0.149493087,-0.00470138981,-0.000598018342,-0.00182213546,-0.00184227351,3.50917875e-05,0.000437061157,1.70072222,0.000319286318,-6.96751373e-05,2.21279715e-05
6.15,4.96147429,5.00032447,5.00361691,0.000321471979,5.98020027e-05,0.000325890648,0.988752678,-0.00149526392,0.149477984,-0.0047157096,-0.00055040892,-0.00183278956,-0.00182390314,-0.000696442129,0.000472751242,1.70157054,0.000242512772,-0.000304711247,-2.36784426e-05
6.16666667,4.96147946,5.00032559,5.00362231,0.000310387759,6.73260724e-05,0.000323893598,0.988754943,-0.00150181841,0.149462484,-0.00473001297,-0.000511950506,-0.00188092435,-0.00181616869,0.000142957306,0.000448290211,1.70159837,0.000171029313,-0.000157812428,0.000127500847
6.18333333,4.96148467,5.00032683,5.00362768,0.000312662995,7.44608327e-05,0.000322339442,0.98875724,-0.00150817291,0.149446777,-0.00474411554,-0.000491698902,-0.00190588631,-0.00178877642,0.000679706988,7.20476475e-05,1.70213573,9.99555605e-05,-8.93144047e-05,0.000231592414
6.2,4.96149006,5.00032809,5.00363317,0.000323480868,7.56075067e-05,0.000329337583,0.988759556,-0.00151444167,0.149430953,-0.00475789477,-0.000487254592,-0.00192012056,-0.0017488845,0.000133601512,-0.000420701869,1.70120322,-8.09644321e-05,4.23375725e-05,1.47078911e-05
6.21666667,4.96149549,5.00032924,5.00363853,0.000325607202,6.89118285e-05,0.000321494492,0.988761863,-0.00152081978,0.149415184,-0.00477167067,-0.000500322562,-0.00191350841,-0.00175044562,-0.000227373826,-0.000386232135,1.70161716,0.000176180245,0.000137817444,0.000193496889
6.23333333,4.96150086,5.00033029,5.00364386,0.000321988435,6.27647531e-05,0.000320239446,0.988764143,-0.00152700607,0.149399597,-0.00478515763,-0.00048285171,-0.00189145987,-0.00171270469,-8.62706142e-05,0.000354455341,1.70193337,0.000345461575,2.86527239e-05,-0.000293492707
6.25,4.9615062,5.00033143,5.00364926,0.000320615395,6.84060851e-05,0.000324016946,0.988766417,-0.00153268135,0.149384049,-0.00479896096,-0.000416572312,-0.00188619684,-0.00174107807,-0.000157357014,0.000474248115,1.70135723,0.000107034837,-2.22675431e-06,-7.51455293e-05
6.26666667,4.9615115,5.00033269,5.00365457,0.000318110981,7.59539782e-05,0.000318624945,0.98876869,-0.00153820137,0.1493685,-0.00481284163,-0.00039676186,-0.00188634396,-0.00174747196,0.000598216641,0.000657349379,1.70282286,-8.38151382e-05,-4.31887891e-05,-0.000100128946
6.28333333,4.96151696,5.00033413,5.00366018,0.000327631894,8.64160185e-05,0.000336559142,0.98877097,-0.00154381118,0.149352893,-0.00482687029,-0.000404730045,-0.00189326676,-0.0017666483,-0.000676280272,0.000151396315,1.70162199,0.000151634959,-0.000107258439,-4.50146166e-05
6.3,4.96152224,5.00033561,5.00366577,0.000316868559,8.88255657e-05,0.000335380986,0.988773271,-0.00154921254,0.149337147,-0.00484092818,-0.000379387673,-0.00191008516,-0.00176639224,-0.000717800565,0.00017403925,1.70242361,0.000264509539,-0.000287962467,9.15382437e-05
6.31666667,4.96152733,5.00033714,5.00367156,0.000305444409,9.15954864e-05,0.00034696086,0.98877563,-0.0015542833,0.149321025,-0.00485481421,-0.000343011645,-0.00195559561,-0.00174011444,-0.000403176701,0.000861549617,1.70122561,0.000251742558,-5.34328757e-05,-5.39428911e-05
6.33333333,4.96153232,5.00033889,5.00367721,0.000299027652,0.000105307474,0.000339474117,0.988777999,-0.0015590129,0.149304834,-0.00486872124,-0.00030211354,-0.00196369437,-0.00173649892,4.7518598e-05,0.0011131222,1.70087095,0.000558605395,-9.65550093e-05,-3.42327158e-05
6.35,4.96153731,5.00034094,5.00368265,0.000299783934,0.000123023364,0.000326342644,0.988780388,-0.00156300253,0.14928852,-0.00488256275,-0.000215412976,-0.00197822146,-0.00171547807,-0.0010088975,-0.000147910074,1.70255473,-3.19355392e-05,-0.000256886416,6.50821519e-05
